date,day_of_week,total_trades,rsi_trades,ib_trades,mom_trades,winners,losers,win_rate,net_pnl,cumulative_pnl,max_open_positions,first_trade_time,last_trade_time,data_period
2023-07-12,Wednesday,8,5,1,2,4,4,50.0,839.28,115082.22,3,2023-07-12 09:30:00,2023-07-12 14:30:00,2022-2024 (blind test)
2023-07-13,Thursday,12,8,1,3,2,10,16.7,-176.58,114905.64,3,2023-07-13 09:45:00,2023-07-13 15:45:00,2022-2024 (blind test)
2023-07-14,Friday,9,6,1,2,3,6,33.3,209.94,115115.58,3,2023-07-14 09:45:00,2023-07-14 15:45:00,2022-2024 (blind test)
2023-07-17,Monday,8,5,1,2,1,7,12.5,-513.72,114601.86,3,2023-07-17 09:45:00,2023-07-17 15:30:00,2022-2024 (blind test)
2023-07-18,Tuesday,12,8,1,3,3,9,25.0,540.42,115142.28,3,2023-07-18 09:45:00,2023-07-18 15:15:00,2022-2024 (blind test)
2023-07-19,Wednesday,6,2,0,4,3,3,50.0,303.96,115446.24,3,2023-07-19 09:45:00,2023-07-19 14:15:00,2022-2024 (blind test)
2023-07-20,Thursday,14,9,1,4,3,11,21.4,400.74,115846.98,3,2023-07-20 09:45:00,2023-07-20 15:15:00,2022-2024 (blind test)
2023-07-21,Friday,4,0,1,3,1,3,25.0,-45.36,115801.62,3,2023-07-21 10:00:00,2023-07-21 15:15:00,2022-2024 (blind test)
2023-07-24,Monday,2,0,0,2,0,2,0.0,-208.68,115592.94,3,2023-07-24 10:00:00,2023-07-24 11:15:00,2022-2024 (blind test)
2023-07-25,Tuesday,8,5,1,2,0,8,0.0,-864.72,114728.22,3,2023-07-25 09:45:00,2023-07-25 14:30:00,2022-2024 (blind test)
2023-07-26,Wednesday,9,3,1,5,3,6,33.3,613.44,115341.66,3,2023-07-26 09:30:00,2023-07-26 15:45:00,2022-2024 (blind test)
2023-07-27,Thursday,8,4,1,3,3,5,37.5,1205.28,116546.94,3,2023-07-27 09:45:00,2023-07-27 15:30:00,2022-2024 (blind test)
2023-07-28,Friday,6,3,1,2,2,4,33.3,308.46,116855.40,3,2023-07-28 09:45:00,2023-07-28 13:45:00,2022-2024 (blind test)
2023-07-31,Monday,2,0,0,2,0,2,0.0,-208.68,116646.72,3,2023-07-31 09:45:00,2023-07-31 10:15:00,2022-2024 (blind test)
2023-08-01,Tuesday,3,1,0,2,1,2,33.3,64.98,116711.70,3,2023-08-01 09:30:00,2023-08-01 10:15:00,2022-2024 (blind test)
2023-08-02,Wednesday,10,6,1,3,2,8,20.0,-51.90,116659.80,3,2023-08-02 09:45:00,2023-08-02 15:30:00,2022-2024 (blind test)
2023-08-03,Thursday,3,2,0,1,1,2,33.3,376.98,117036.78,3,2023-08-03 09:45:00,2023-08-03 10:30:00,2022-2024 (blind test)
2023-08-04,Friday,13,8,0,5,4,9,30.8,1403.58,118440.36,3,2023-08-04 10:00:00,2023-08-04 15:45:00,2022-2024 (blind test)
2023-08-07,Monday,2,0,1,1,0,2,0.0,-238.68,118201.68,3,2023-08-07 09:45:00,2023-08-07 10:15:00,2022-2024 (blind test)
2023-08-08,Tuesday,10,6,1,3,3,7,30.0,297.60,118499.28,3,2023-08-08 09:30:00,2023-08-08 15:45:00,2022-2024 (blind test)
2023-08-09,Wednesday,7,4,0,3,3,4,42.9,1200.12,119699.40,3,2023-08-09 09:45:00,2023-08-09 15:15:00,2022-2024 (blind test)
2023-08-10,Thursday,5,3,0,2,3,2,60.0,1548.30,121247.70,3,2023-08-10 09:30:00,2023-08-10 13:45:00,2022-2024 (blind test)
2023-08-11,Friday,4,2,0,2,1,3,25.0,272.64,121520.34,3,2023-08-11 09:45:00,2023-08-11 11:30:00,2022-2024 (blind test)
2023-08-14,Monday,7,4,1,2,3,4,42.9,1054.62,122574.96,3,2023-08-14 10:00:00,2023-08-14 15:45:00,2022-2024 (blind test)
2023-08-15,Tuesday,7,3,1,3,2,5,28.6,-283.38,122291.58,3,2023-08-15 09:30:00,2023-08-15 15:30:00,2022-2024 (blind test)
2023-08-16,Wednesday,9,3,1,5,1,8,11.1,-279.06,122012.52,3,2023-08-16 10:15:00,2023-08-16 15:15:00,2022-2024 (blind test)
2023-08-17,Thursday,10,7,1,2,3,7,30.0,653.10,122665.62,3,2023-08-17 09:30:00,2023-08-17 15:15:00,2022-2024 (blind test)
2023-08-18,Friday,5,2,1,2,0,5,0.0,-551.70,122113.92,3,2023-08-18 09:30:00,2023-08-18 10:30:00,2022-2024 (blind test)
2023-08-21,Monday,9,8,0,1,1,8,11.1,-249.06,121864.86,3,2023-08-21 09:45:00,2023-08-21 15:30:00,2022-2024 (blind test)
2023-08-22,Tuesday,4,1,1,2,1,3,25.0,-193.86,121671.00,3,2023-08-22 09:45:00,2023-08-22 11:00:00,2022-2024 (blind test)
2023-08-23,Wednesday,8,7,0,1,2,6,25.0,-2.22,121668.78,3,2023-08-23 10:00:00,2023-08-23 14:00:00,2022-2024 (blind test)
2023-08-24,Thursday,10,7,0,3,2,8,20.0,-165.90,121502.88,3,2023-08-24 10:00:00,2023-08-24 15:30:00,2022-2024 (blind test)
2023-08-25,Friday,9,5,0,4,1,8,11.1,-249.06,121253.82,3,2023-08-25 09:30:00,2023-08-25 15:30:00,2022-2024 (blind test)
2023-08-28,Monday,3,3,0,0,2,1,66.7,736.98,121990.80,3,2023-08-28 09:45:00,2023-08-28 13:15:00,2022-2024 (blind test)
2023-08-29,Tuesday,12,10,0,2,2,10,16.7,229.92,122220.72,3,2023-08-29 09:45:00,2023-08-29 15:30:00,2022-2024 (blind test)
2023-08-30,Wednesday,5,2,1,2,2,3,40.0,160.80,122381.52,3,2023-08-30 10:00:00,2023-08-30 12:45:00,2022-2024 (blind test)
2023-08-31,Thursday,4,2,1,1,2,2,50.0,190.14,122571.66,3,2023-08-31 09:45:00,2023-08-31 10:30:00,2022-2024 (blind test)
2023-09-01,Friday,5,2,0,3,3,2,60.0,897.30,123468.96,3,2023-09-01 09:30:00,2023-09-01 12:00:00,2022-2024 (blind test)
2023-09-04,Monday,2,1,0,1,1,1,50.0,148.32,123617.28,3,2023-09-04 09:30:00,2023-09-04 09:45:00,2022-2024 (blind test)
2023-09-05,Tuesday,6,3,0,3,2,4,33.3,-138.54,123478.74,3,2023-09-05 09:45:00,2023-09-05 14:30:00,2022-2024 (blind test)
2023-09-06,Wednesday,9,6,0,3,2,7,22.2,94.44,123573.18,3,2023-09-06 09:30:00,2023-09-06 13:00:00,2022-2024 (blind test)
2023-09-07,Thursday,6,2,1,3,0,6,0.0,-656.04,122917.14,3,2023-09-07 09:30:00,2023-09-07 11:00:00,2022-2024 (blind test)
2023-09-08,Friday,7,3,1,3,1,6,14.3,-70.38,122846.76,3,2023-09-08 09:45:00,2023-09-08 15:00:00,2022-2024 (blind test)
2023-09-11,Monday,6,5,1,0,2,4,33.3,185.46,123032.22,3,2023-09-11 09:45:00,2023-09-11 15:30:00,2022-2024 (blind test)
2023-09-12,Tuesday,7,5,0,2,2,5,28.6,-298.38,122733.84,3,2023-09-12 10:00:00,2023-09-12 15:30:00,2022-2024 (blind test)
2023-09-13,Wednesday,5,1,0,4,1,4,20.0,168.30,122902.14,3,2023-09-13 09:45:00,2023-09-13 15:15:00,2022-2024 (blind test)
2023-09-14,Thursday,7,5,1,1,0,7,0.0,-709.38,122192.76,3,2023-09-14 09:45:00,2023-09-14 13:45:00,2022-2024 (blind test)
2023-09-15,Friday,10,8,0,2,2,8,20.0,-189.90,122002.86,3,2023-09-15 09:45:00,2023-09-15 14:45:00,2022-2024 (blind test)
2023-09-18,Monday,5,2,1,2,1,4,20.0,-433.20,121569.66,3,2023-09-18 10:15:00,2023-09-18 15:00:00,2022-2024 (blind test)
2023-09-19,Tuesday,8,5,0,3,2,6,25.0,39.78,121609.44,3,2023-09-19 09:45:00,2023-09-19 14:45:00,2022-2024 (blind test)
2023-09-20,Wednesday,7,4,0,3,3,4,42.9,1084.62,122694.06,3,2023-09-20 09:45:00,2023-09-20 15:45:00,2022-2024 (blind test)
2023-09-21,Thursday,10,7,1,2,2,8,20.0,17.10,122711.16,3,2023-09-21 09:45:00,2023-09-21 15:45:00,2022-2024 (blind test)
2023-09-22,Friday,8,2,0,6,3,5,37.5,459.78,123170.94,3,2023-09-22 09:45:00,2023-09-22 15:45:00,2022-2024 (blind test)
2023-09-25,Monday,3,1,0,2,1,2,33.3,207.48,123378.42,3,2023-09-25 10:15:00,2023-09-25 15:15:00,2022-2024 (blind test)
2023-09-26,Tuesday,8,4,1,3,2,6,25.0,213.78,123592.20,3,2023-09-26 09:30:00,2023-09-26 15:30:00,2022-2024 (blind test)
2023-09-27,Wednesday,8,3,0,5,2,6,25.0,545.28,124137.48,3,2023-09-27 09:45:00,2023-09-27 15:15:00,2022-2024 (blind test)
2023-09-28,Thursday,7,3,1,3,2,5,28.6,375.12,124512.60,3,2023-09-28 09:45:00,2023-09-28 12:45:00,2022-2024 (blind test)
2023-09-29,Friday,6,4,0,2,2,4,33.3,492.96,125005.56,3,2023-09-29 09:45:00,2023-09-29 14:00:00,2022-2024 (blind test)
2023-10-02,Monday,5,1,0,4,0,5,0.0,-521.70,124483.86,3,2023-10-02 09:45:00,2023-10-02 12:00:00,2022-2024 (blind test)
2023-10-03,Tuesday,10,7,1,2,2,8,20.0,119.10,124602.96,3,2023-10-03 09:30:00,2023-10-03 15:15:00,2022-2024 (blind test)
2023-10-04,Wednesday,8,4,1,3,3,5,37.5,690.78,125293.74,3,2023-10-04 09:45:00,2023-10-04 15:45:00,2022-2024 (blind test)
2023-10-05,Thursday,8,6,0,2,3,5,37.5,995.28,126289.02,3,2023-10-05 10:00:00,2023-10-05 15:00:00,2022-2024 (blind test)
2023-10-06,Friday,11,8,1,2,4,7,36.4,1555.26,127844.28,3,2023-10-06 09:45:00,2023-10-06 15:30:00,2022-2024 (blind test)
2023-10-09,Monday,6,4,0,2,2,4,33.3,384.96,128229.24,3,2023-10-09 10:15:00,2023-10-09 14:45:00,2022-2024 (blind test)
2023-10-10,Tuesday,8,5,0,3,3,5,37.5,989.28,129218.52,3,2023-10-10 09:45:00,2023-10-10 13:15:00,2022-2024 (blind test)
2023-10-11,Wednesday,5,3,0,2,2,3,40.0,427.80,129646.32,3,2023-10-11 09:30:00,2023-10-11 15:45:00,2022-2024 (blind test)
2023-10-12,Thursday,9,5,0,4,2,7,22.2,440.94,130087.26,3,2023-10-12 09:45:00,2023-10-12 14:15:00,2022-2024 (blind test)
2023-10-13,Friday,7,4,0,3,3,4,42.9,558.12,130645.38,3,2023-10-13 09:45:00,2023-10-13 13:30:00,2022-2024 (blind test)
2023-10-16,Monday,6,4,1,1,4,2,66.7,671.46,131316.84,3,2023-10-16 09:45:00,2023-10-16 13:15:00,2022-2024 (blind test)
2023-10-17,Tuesday,4,1,1,2,1,3,25.0,485.64,131802.48,3,2023-10-17 09:45:00,2023-10-17 11:45:00,2022-2024 (blind test)
2023-10-18,Wednesday,9,5,1,3,2,7,22.2,-529.56,131272.92,3,2023-10-18 09:45:00,2023-10-18 15:45:00,2022-2024 (blind test)
2023-10-19,Thursday,9,3,1,5,1,8,11.1,-279.06,130993.86,3,2023-10-19 09:45:00,2023-10-19 15:30:00,2022-2024 (blind test)
2023-10-20,Friday,8,6,1,1,3,5,37.5,1130.28,132124.14,3,2023-10-20 09:45:00,2023-10-20 15:45:00,2022-2024 (blind test)
2023-10-23,Monday,5,3,0,2,2,3,40.0,669.30,132793.44,3,2023-10-23 09:45:00,2023-10-23 15:15:00,2022-2024 (blind test)
2023-10-24,Tuesday,7,4,1,2,2,5,28.6,379.62,133173.06,3,2023-10-24 09:30:00,2023-10-24 15:45:00,2022-2024 (blind test)
2023-10-25,Wednesday,10,7,0,3,1,9,10.0,-408.90,132764.16,3,2023-10-25 09:45:00,2023-10-25 15:15:00,2022-2024 (blind test)
2023-10-26,Thursday,12,8,0,4,3,9,25.0,817.92,133582.08,3,2023-10-26 09:45:00,2023-10-26 15:45:00,2022-2024 (blind test)
2023-10-27,Friday,4,1,0,3,0,4,0.0,-417.36,133164.72,3,2023-10-27 10:15:00,2023-10-27 14:30:00,2022-2024 (blind test)
2023-10-30,Monday,4,2,0,2,1,3,25.0,272.64,133437.36,3,2023-10-30 09:45:00,2023-10-30 15:30:00,2022-2024 (blind test)
2023-10-31,Tuesday,6,2,0,4,2,4,33.3,380.46,133817.82,3,2023-10-31 09:45:00,2023-10-31 14:00:00,2022-2024 (blind test)
2023-11-01,Wednesday,8,5,0,3,2,6,25.0,206.28,134024.10,3,2023-11-01 09:45:00,2023-11-01 15:45:00,2022-2024 (blind test)
2023-11-02,Thursday,7,6,0,1,2,5,28.6,-280.38,133743.72,3,2023-11-02 09:45:00,2023-11-02 14:00:00,2022-2024 (blind test)
2023-11-03,Friday,13,9,1,3,1,12,7.7,-1090.92,132652.80,3,2023-11-03 09:45:00,2023-11-03 15:15:00,2022-2024 (blind test)
2023-11-06,Monday,4,1,0,3,1,3,25.0,-13.86,132638.94,3,2023-11-06 09:45:00,2023-11-06 13:30:00,2022-2024 (blind test)
2023-11-07,Tuesday,11,8,1,2,2,9,18.2,175.26,132814.20,3,2023-11-07 09:30:00,2023-11-07 14:15:00,2022-2024 (blind test)
2023-11-08,Wednesday,5,1,0,4,1,4,20.0,-107.70,132706.50,3,2023-11-08 10:00:00,2023-11-08 12:15:00,2022-2024 (blind test)
2023-11-09,Thursday,12,6,0,6,4,8,33.3,993.42,133699.92,3,2023-11-09 10:00:00,2023-11-09 15:45:00,2022-2024 (blind test)
2023-11-10,Friday,11,7,1,3,0,11,0.0,-1177.74,132522.18,3,2023-11-10 09:45:00,2023-11-10 15:30:00,2022-2024 (blind test)
2023-11-13,Monday,4,1,1,2,2,2,50.0,277.14,132799.32,3,2023-11-13 09:30:00,2023-11-13 11:00:00,2022-2024 (blind test)
2023-11-14,Tuesday,6,4,1,1,1,5,16.7,-270.54,132528.78,3,2023-11-14 09:30:00,2023-11-14 15:15:00,2022-2024 (blind test)
2023-11-15,Wednesday,7,3,1,3,2,5,28.6,168.12,132696.90,3,2023-11-15 09:45:00,2023-11-15 13:15:00,2022-2024 (blind test)
2023-11-16,Thursday,8,3,1,4,1,7,12.5,-353.22,132343.68,3,2023-11-16 09:30:00,2023-11-16 11:30:00,2022-2024 (blind test)
